accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001062993-23-013281,2023-06-09,4,,,,6322,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-013183,2023-06-08,4,,,,4303,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-012986,2023-06-05,4,,,,8112,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-012548,2023-05-31,4,,,,5686,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-011867,2023-05-19,4,,,,5048,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-011427,2023-05-17,4,,,,6919,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-010699,2023-05-10,4,,,,6419,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-010489,2023-05-08,4,,,,5261,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-009962,2023-05-02,4,,,,4801,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-009292,2023-04-18,4,,,,4313,0,0,xslF345X04/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006663,2023-03-10,4,,,,6174,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006662,2023-03-10,4,,,,9280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006661,2023-03-10,4,,,,6111,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006660,2023-03-10,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006655,2023-03-10,4,,,,6127,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006654,2023-03-10,4,,,,6981,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-006653,2023-03-10,4,,,,6289,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005633,2023-03-02,4,,,,4994,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005632,2023-03-02,4,,,,4286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005629,2023-03-02,4,,,,5873,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005628,2023-03-02,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005625,2023-03-02,4,,,,4271,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005624,2023-03-02,4,,,,4286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005621,2023-03-02,4,,,,4315,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-005620,2023-03-02,4,,,,4278,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-003693,2023-02-15,4,,,,5017,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-002880,2023-02-13,4,,,,5235,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001857,2023-02-01,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001855,2023-02-01,4,,,,5755,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001853,2023-02-01,4,,,,8194,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001851,2023-02-01,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001849,2023-02-01,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001847,2023-02-01,4,,,,5852,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001845,2023-02-01,4,,,,6033,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001843,2023-02-01,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001841,2023-02-01,4,,,,6907,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001839,2023-02-01,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001837,2023-02-01,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-23-001042,2023-01-18,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-024027,2022-12-16,4,,,,4282,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-024026,2022-12-16,4,,,,5830,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023832,2022-12-13,4,,,,6849,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023830,2022-12-13,4,,,,5758,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023828,2022-12-13,4,,,,8195,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023826,2022-12-13,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023824,2022-12-13,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023822,2022-12-13,4,,,,5853,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023819,2022-12-13,4,,,,6034,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023815,2022-12-13,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023813,2022-12-13,4,,,,6908,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023810,2022-12-13,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023807,2022-12-13,4,,,,6026,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023653,2022-12-09,4,,,,6175,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023651,2022-12-09,4,,,,9281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023649,2022-12-09,4,,,,6109,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023647,2022-12-09,4,,,,6294,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023645,2022-12-09,4,,,,6126,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023643,2022-12-09,4,,,,6982,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023641,2022-12-09,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023247,2022-12-02,4,,,,13925,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-023110,2022-12-01,4,,,,4282,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-022122,2022-11-14,4,,,,4531,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-020919,2022-10-18,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019795,2022-09-20,4,,,,4627,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019793,2022-09-20,4,,,,4607,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019790,2022-09-20,4,,,,4588,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019785,2022-09-20,4,,,,4602,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019783,2022-09-20,4,,,,4631,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019781,2022-09-20,4,,,,4594,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019522,2022-09-13,4,,,,5731,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019440,2022-09-09,4,,,,6173,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019438,2022-09-09,4,,,,9279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019436,2022-09-09,4,,,,6112,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019434,2022-09-09,4,,,,6294,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019432,2022-09-09,4,,,,6128,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019430,2022-09-09,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019428,2022-09-09,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019250,2022-09-06,4,,,,4781,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019148,2022-09-02,4,,,,13919,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019046,2022-09-01,4,,,,6849,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019043,2022-09-01,4,,,,5756,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019041,2022-09-01,4,,,,8195,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019038,2022-09-01,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019036,2022-09-01,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019033,2022-09-01,4,,,,5853,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019031,2022-09-01,4,,,,6034,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019029,2022-09-01,4,,,,5867,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019027,2022-09-01,4,,,,6225,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019025,2022-09-01,4,,,,5379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019023,2022-09-01,4,,,,6026,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019021,2022-09-01,4,,,,4570,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019019,2022-09-01,4,,,,7568,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019017,2022-09-01,4,,,,8924,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019015,2022-09-01,4,,,,10290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019013,2022-09-01,4,,,,7343,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019011,2022-09-01,4,,,,8828,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019009,2022-09-01,4,,,,7565,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-019007,2022-09-01,4,,,,7350,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-016449,2022-07-18,4,,,,4281,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014851,2022-06-14,4,,,,4561,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014692,2022-06-10,4,,,,6173,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014690,2022-06-10,4,,,,9279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014688,2022-06-10,4,,,,6111,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014686,2022-06-10,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014684,2022-06-10,4,,,,6128,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014682,2022-06-10,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014680,2022-06-10,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014016,2022-06-01,4,,,,6224,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014014,2022-06-01,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014012,2022-06-01,4,,,,5755,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014009,2022-06-01,4,,,,8459,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014007,2022-06-01,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014005,2022-06-01,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014003,2022-06-01,4,,,,5851,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-014001,2022-06-01,4,,,,6032,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-013999,2022-06-01,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-013989,2022-06-01,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-013987,2022-06-01,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-013985,2022-06-01,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-010460,2022-04-19,4,,,,4496,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-010459,2022-04-19,4,,,,4596,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-010458,2022-04-19,4,,,,6043,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-008947,2022-03-29,4,,,,4279,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007528,2022-03-11,4,,,,6172,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007527,2022-03-11,4,,,,10646,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007526,2022-03-11,4,,,,6110,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007525,2022-03-11,4,,,,6293,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007520,2022-03-11,4,,,,6125,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007518,2022-03-11,4,,,,6299,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-007516,2022-03-11,4,,,,6290,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006442,2022-03-02,4,,,,4993,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006440,2022-03-02,4,,,,4285,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006438,2022-03-02,4,,,,6349,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006436,2022-03-02,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006433,2022-03-02,4,,,,4271,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006430,2022-03-02,4,,,,4285,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006428,2022-03-02,4,,,,4314,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-006423,2022-03-02,4,,,,4278,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-004646,2022-02-16,4,,,,4379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-003389,2022-02-09,4,,,,4774,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002066,2022-02-01,4,,,,6848,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002063,2022-02-01,4,,,,9427,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002061,2022-02-01,4,,,,9559,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002059,2022-02-01,4,,,,5070,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002057,2022-02-01,4,,,,5063,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002055,2022-02-01,4,,,,5851,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002052,2022-02-01,4,,,,6032,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002050,2022-02-01,4,,,,5866,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002048,2022-02-01,4,,,,6041,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002046,2022-02-01,4,,,,5378,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-002044,2022-02-01,4,,,,6025,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-22-001231,2022-01-19,4,,,,4280,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-013037,2021-12-16,4,,,,4646,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012689,2021-12-10,4,,,,6165,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012687,2021-12-10,4,,,,10816,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012685,2021-12-10,4,,,,6286,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012683,2021-12-10,4,,,,6120,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012680,2021-12-10,4,,,,6436,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012678,2021-12-10,4,,,,6423,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012676,2021-12-10,4,,,,4379,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-012460,2021-12-08,4,,,,6510,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011821,2021-11-30,4,,,,4273,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011817,2021-11-30,4,,,,6979,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011815,2021-11-30,4,,,,5746,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011813,2021-11-30,4,,,,9605,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011811,2021-11-30,4,,,,5071,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011809,2021-11-30,4,,,,5064,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011807,2021-11-30,4,,,,6163,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
0001062993-21-011805,2021-11-30,4,,,,5855,0,0,xslF345X03/form4.xml,STATEMENT OF CHANGES IN BENEFICIAL OWNERSHIP OF SECURITIES
