accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001209191-23-005130,2023-01-26,4,,,,8763,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-23-004849,2023-01-25,4,,,,7246,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-23-002483,2023-01-06,4,,,,8751,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-23-001423,2023-01-04,4,,,,6355,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-23-000414,2023-01-03,4,,,,11442,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062875,2022-12-28,4,,,,16111,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062870,2022-12-28,4,,,,9982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062866,2022-12-28,4,,,,16202,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062864,2022-12-28,4,,,,8960,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062862,2022-12-28,4,,,,16083,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062857,2022-12-28,4,,,,15441,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062853,2022-12-28,4,,,,10001,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-062355,2022-12-21,4,,,,7112,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-061722,2022-12-16,4,,,,7839,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-059251,2022-12-01,4,,,,7216,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-058929,2022-11-29,4,,,,14493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-058906,2022-11-28,4,,,,9981,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-058904,2022-11-28,4,,,,8637,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-056458,2022-11-10,4,001-40895,221379091,,19203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-056129,2022-11-08,4,001-40895,221369878,,20898,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-056122,2022-11-08,4,001-40489,221369789,,29024,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-055791,2022-11-04,4,001-40489,221362521,,42332,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-055607,2022-11-03,4,,,,8785,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-055561,2022-11-03,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-055288,2022-11-02,4,001-40489,221354508,,50817,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001628280-22-027126,2022-10-26,4,001-41536,221334523,,24597,0,0,xslF345X03/wf-form4_166682890436555.xml,FORM 4
0001209191-22-054677,2022-10-26,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-054572,2022-10-25,4,,,,8636,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-052966,2022-10-06,4,,,,8003,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-052920,2022-10-05,4,,,,7214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-052328,2022-10-04,4,,,,12214,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051975,2022-10-03,4,,,,10765,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051439,2022-09-28,4,,,,8566,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051420,2022-09-27,4,,,,9985,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051418,2022-09-27,4,,,,16746,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051405,2022-09-27,4,,,,16836,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051403,2022-09-27,4,,,,16086,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051400,2022-09-27,4,,,,16033,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-051396,2022-09-27,4,,,,9493,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-049532,2022-09-12,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-048450,2022-09-02,4,,,,7213,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-047825,2022-08-29,4,,,,8567,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-047822,2022-08-29,4,,,,9986,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-045299,2022-08-10,4,,,,9492,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-045122,2022-08-09,4,,,,20486,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-044943,2022-08-09,4,,,,5190,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-044748,2022-08-08,4,,,,15051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-044628,2022-08-05,4,,,,12982,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-044072,2022-08-03,4,,,,7215,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-043551,2022-07-29,4,,,,8094,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-043230,2022-07-26,4,,,,9080,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-043227,2022-07-26,4,,,,9649,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000929638-22-001155,2022-07-15,4,001-40653,221086471,,23340,0,0,xslF345X03/form4.xml,
0001209191-22-041848,2022-07-11,4,,,,49656,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041577,2022-07-08,4,,,,9372,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041576,2022-07-08,4,,,,8991,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041573,2022-07-08,4,,,,12422,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041571,2022-07-08,4,,,,10197,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041569,2022-07-08,4,,,,9691,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041564,2022-07-08,4,,,,11989,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-041562,2022-07-08,4,,,,8072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-040982,2022-07-06,4,,,,35108,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-040372,2022-07-01,4,,,,8240,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-040364,2022-07-01,4,,,,7188,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039873,2022-06-29,4,,,,8543,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039719,2022-06-28,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039717,2022-06-28,4,,,,20268,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039714,2022-06-28,4,,,,16225,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039705,2022-06-28,4,,,,16138,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039698,2022-06-28,4,,,,15466,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-039695,2022-06-28,4,,,,9059,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-036463,2022-06-13,4,,,,32914,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-036461,2022-06-13,4,,,,47072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-033699,2022-06-02,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-032710,2022-05-27,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-032706,2022-05-27,4,,,,8555,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-031962,2022-05-25,4,001-40895,22964400,,11354,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-029127,2022-05-16,4,001-40895,22929376,,13319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-028734,2022-05-12,4,,,,14604,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-028641,2022-05-12,4,001-40895,22919520,,20862,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-028184,2022-05-10,4,,,,35048,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-028179,2022-05-10,4,,,,47275,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-027590,2022-05-06,4,001-40895,22901332,,17007,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-027197,2022-05-04,4,,,,8203,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-027181,2022-05-04,4,,,,6322,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025745,2022-04-27,4,,,,9953,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025250,2022-04-21,4,,,,15201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025248,2022-04-21,4,,,,55219,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025246,2022-04-21,4,,,,10824,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025244,2022-04-21,4,,,,57971,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025078,2022-04-20,4,,,,4694,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025074,2022-04-20,4,,,,56704,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-025066,2022-04-20,4,,,,55047,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024673,2022-04-18,4,,,,18844,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024670,2022-04-18,4,,,,58972,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024667,2022-04-18,4,,,,11882,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024662,2022-04-18,4,,,,56706,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024552,2022-04-15,4,,,,18116,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024550,2022-04-15,4,,,,61272,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024548,2022-04-15,4,,,,12130,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024546,2022-04-15,4,,,,56532,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024472,2022-04-14,4,,,,47604,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024470,2022-04-14,4,,,,60539,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024443,2022-04-14,4,,,,37879,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024439,2022-04-14,4,,,,56030,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024368,2022-04-13,4,,,,29274,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024366,2022-04-13,4,,,,50513,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024238,2022-04-12,4,,,,28038,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024236,2022-04-12,4,,,,18523,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024234,2022-04-12,4,,,,59809,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024230,2022-04-12,4,,,,55799,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024210,2022-04-12,4,001-39694,22823249,,10170,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-024207,2022-04-12,4,001-39694,22823233,,16104,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-023445,2022-04-06,4,,,,38611,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-022478,2022-04-04,4,,,,8204,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-022018,2022-04-01,4,,,,7187,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021562,2022-03-29,4,,,,9954,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021560,2022-03-29,4,,,,18603,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021557,2022-03-29,4,,,,18431,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021554,2022-03-29,4,,,,18565,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021552,2022-03-29,4,,,,9058,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-021550,2022-03-29,4,,,,23296,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020831,2022-03-23,4,,,,4591,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020595,2022-03-22,4,,,,39713,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020391,2022-03-21,4,,,,56983,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020388,2022-03-21,4,,,,31234,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020386,2022-03-21,4,,,,54723,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020120,2022-03-18,4,,,,5201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020118,2022-03-18,4,,,,56207,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-020116,2022-03-18,4,,,,58191,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-019913,2022-03-17,4,,,,37443,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-019906,2022-03-17,4,,,,57749,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-019902,2022-03-17,4,,,,29222,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-019858,2022-03-17,4,,,,54743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018323,2022-03-11,4,,,,31491,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018321,2022-03-11,4,,,,54552,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018285,2022-03-11,4,,,,39202,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018276,2022-03-11,4,,,,58755,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018094,2022-03-10,4,,,,53627,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018092,2022-03-10,4,,,,61526,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018090,2022-03-10,4,,,,47900,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018046,2022-03-10,4,,,,56039,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018032,2022-03-10,4,,,,37390,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-018029,2022-03-10,4,,,,45795,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-017754,2022-03-09,4,,,,53729,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-017752,2022-03-09,4,,,,56282,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-017749,2022-03-09,4,,,,50916,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-017745,2022-03-09,4,,,,57016,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-015196,2022-03-02,4,,,,7135,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-013789,2022-02-28,4,,,,9978,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-011832,2022-02-22,4,,,,10580,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-011046,2022-02-17,4,,,,30503,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008989,2022-02-11,4,,,,43051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008934,2022-02-11,4,,,,39201,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008753,2022-02-11,4,,,,58771,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008749,2022-02-11,4,,,,60757,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008532,2022-02-10,4,,,,47518,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008528,2022-02-10,4,,,,57482,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008524,2022-02-10,4,,,,55466,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000929638-22-000380,2022-02-10,4,001-40653,22614826,,43299,0,0,xslF345X03/form4.xml,
0000929638-22-000378,2022-02-10,4,001-40653,22614778,,63168,0,0,xslF345X03/form4.xml,
0000929638-22-000376,2022-02-10,4,001-40653,22614731,,32867,0,0,xslF345X03/form4.xml,
0000929638-22-000373,2022-02-10,4,001-40653,22614695,,50029,0,0,xslF345X03/form4.xml,
0000929638-22-000371,2022-02-10,4,001-40653,22614653,,57251,0,0,xslF345X03/form4.xml,
0000929638-22-000368,2022-02-10,4,001-40653,22614628,,32862,0,0,xslF345X03/form4.xml,
0000929638-22-000366,2022-02-10,4,001-40653,22614583,,91471,0,0,xslF345X03/form4.xml,
0001209191-22-008197,2022-02-09,4,,,,48562,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008182,2022-02-09,4,,,,55465,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008172,2022-02-09,4,,,,49141,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-008168,2022-02-09,4,,,,54659,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007919,2022-02-08,4,,,,12803,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007880,2022-02-08,4,,,,55460,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007878,2022-02-08,4,,,,56440,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007875,2022-02-08,4,,,,42021,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007873,2022-02-08,4,,,,59427,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007699,2022-02-08,4,,,,7376,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007648,2022-02-07,4,,,,39243,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007645,2022-02-07,4,,,,57260,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007643,2022-02-07,4,,,,55717,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007640,2022-02-07,4,,,,41375,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007339,2022-02-04,4,,,,19679,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007337,2022-02-04,4,,,,54968,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007335,2022-02-04,4,,,,53519,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007333,2022-02-04,4,,,,55283,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-007331,2022-02-04,4,,,,56743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-006600,2022-02-02,4,,,,39704,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-005997,2022-02-01,4,,,,7135,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-005167,2022-01-27,4,,,,9902,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004376,2022-01-21,4,,,,35689,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004372,2022-01-21,4,,,,54806,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004359,2022-01-21,4,,,,33596,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004354,2022-01-21,4,,,,53743,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004279,2022-01-20,4,,,,30720,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004226,2022-01-20,4,,,,36433,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004201,2022-01-20,4,,,,55468,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-004182,2022-01-20,4,,,,57965,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003926,2022-01-19,4,,,,54149,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003913,2022-01-19,4,,,,50062,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003329,2022-01-14,4,,,,11363,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003244,2022-01-13,4,,,,51435,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003242,2022-01-13,4,,,,54363,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003153,2022-01-13,4,,,,42199,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003151,2022-01-13,4,,,,59965,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003149,2022-01-13,4,,,,56583,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003010,2022-01-11,4,,,,51734,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003008,2022-01-11,4,,,,50987,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003006,2022-01-11,4,,,,65051,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-003004,2022-01-11,4,,,,54977,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002814,2022-01-11,4,,,,52270,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002420,2022-01-07,4,,,,7358,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002414,2022-01-07,4,,,,8114,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002409,2022-01-07,4,,,,8072,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002395,2022-01-07,4,,,,7319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-002111,2022-01-06,4,,,,8112,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-001992,2022-01-05,4,,,,36657,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-001962,2022-01-05,4,,,,30737,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-000358,2022-01-03,4,,,,8557,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-22-000322,2022-01-03,4,,,,7342,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071534,2021-12-29,4,,,,12688,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071528,2021-12-29,4,,,,9952,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071526,2021-12-29,4,,,,13690,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071515,2021-12-29,4,,,,12912,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071493,2021-12-29,4,,,,37162,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-071471,2021-12-29,4,,,,11642,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-069838,2021-12-15,4,,,,25895,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-069156,2021-12-10,4,,,,56161,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-069143,2021-12-10,4,,,,58719,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068893,2021-12-09,4,,,,43909,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068870,2021-12-09,4,,,,52872,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068731,2021-12-09,4,,,,43928,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068694,2021-12-09,4,,,,49507,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068587,2021-12-08,4,,,,9976,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068568,2021-12-08,4,,,,57208,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068558,2021-12-08,4,,,,57746,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068484,2021-12-08,4,,,,15319,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068482,2021-12-08,4,,,,56144,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068480,2021-12-08,4,,,,57017,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068458,2021-12-07,4,,,,37484,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068450,2021-12-07,4,,,,42321,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068366,2021-12-07,4,,,,57819,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068362,2021-12-07,4,,,,56436,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-068358,2021-12-07,4,,,,57230,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-067361,2021-12-01,4,,,,7189,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001209191-21-067351,2021-12-01,4,,,,8545,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
