accessionNumber,filingDate,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
0001127602-21-029502,2021-11-17,4,,,,16122,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029499,2021-11-17,4,,,,9499,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029497,2021-11-17,4,,,,12037,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029495,2021-11-17,4,,,,9655,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029493,2021-11-17,4,,,,9529,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029490,2021-11-17,4,,,,6708,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029488,2021-11-17,4,,,,7453,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029486,2021-11-17,4,,,,6733,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029484,2021-11-17,4,,,,6711,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-029482,2021-11-17,4,,,,6700,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028990,2021-11-12,4,,,,5327,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028983,2021-11-12,4,,,,4857,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028972,2021-11-12,4,,,,5985,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-044350,2021-11-12,4,001-41042,211403588,,31257,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-028492,2021-11-05,4,,,,48284,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028488,2021-11-05,4,,,,55485,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028485,2021-11-05,4,,,,52499,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028480,2021-11-05,4,,,,54746,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028472,2021-11-05,4,,,,55491,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028465,2021-11-05,4,,,,55006,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028339,2021-11-03,4,,,,31151,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028329,2021-11-03,4,,,,55264,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028320,2021-11-03,4,,,,54762,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-028314,2021-11-03,4,,,,55501,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-027368,2021-10-19,4,,,,5755,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-039450,2021-10-06,4,000-50368,211309845,,5895,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-036614,2021-09-20,4,,,,5616,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-024795,2021-09-02,4,,,,4328,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-024788,2021-09-02,4,,,,5986,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-024251,2021-08-24,4,,,,9903,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-024245,2021-08-24,4,,,,9415,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-024115,2021-08-20,4,,,,4393,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-033309,2021-08-17,4,,,,6737,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-023941,2021-08-17,4,,,,10395,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023939,2021-08-17,4,,,,9499,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023935,2021-08-17,4,,,,8944,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023933,2021-08-17,4,,,,9655,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023930,2021-08-17,4,,,,9529,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023922,2021-08-17,4,,,,6678,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023601,2021-08-12,4,,,,5984,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023341,2021-08-09,4,,,,4450,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-023080,2021-08-04,4,,,,4328,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-021753,2021-07-09,4,,,,5095,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-027877,2021-07-08,4,000-50368,211080302,,5895,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-021609,2021-07-06,4,,,,5168,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-021607,2021-07-06,4,,,,5787,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-018995,2021-06-03,4,,,,6039,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-018017,2021-05-25,4,,,,9875,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-018015,2021-05-25,4,,,,9414,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017267,2021-05-18,4,,,,10367,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017259,2021-05-18,4,,,,9498,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017255,2021-05-18,4,,,,8944,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017253,2021-05-18,4,,,,9654,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017250,2021-05-18,4,,,,9528,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-017247,2021-05-18,4,,,,7380,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-019400,2021-05-13,4,000-50368,21919693,,5894,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-016257,2021-05-11,4,,,,27228,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-016252,2021-05-11,4,,,,55544,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-016245,2021-05-11,4,,,,55296,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-016232,2021-05-11,4,,,,55572,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-018936,2021-05-10,4,000-50368,21907944,,5894,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-21-018927,2021-05-10,4,000-50368,21907815,,11640,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-015917,2021-05-07,4,,,,27731,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015911,2021-05-07,4,,,,55556,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015902,2021-05-07,4,,,,54558,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015892,2021-05-07,4,,,,55558,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015882,2021-05-07,4,,,,55551,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015575,2021-05-05,4,,,,37162,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015571,2021-05-05,4,,,,55302,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015565,2021-05-05,4,,,,55557,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015557,2021-05-05,4,,,,55047,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015551,2021-05-05,4,,,,55299,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-015540,2021-05-05,4,,,,55550,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-014979,2021-05-03,4,,,,5094,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-007893,2021-02-25,4,,,,6039,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-007360,2021-02-23,4,,,,4392,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-006932,2021-02-17,4,,,,6026,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-21-006286,2021-02-17,4,,,,12630,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-006273,2021-02-17,4,,,,10548,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-006265,2021-02-17,4,,,,14096,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-006243,2021-02-17,4,,,,9528,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-006212,2021-02-17,4,,,,4506,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-005947,2021-02-16,4,,,,6690,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-005939,2021-02-16,4,,,,6822,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-005912,2021-02-16,4,,,,6750,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-004466,2021-02-08,4,,,,4282,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-21-001196,2021-01-07,4,,,,4327,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-21-000114,2021-01-04,4,,,,7605,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-030439,2020-12-03,4,,,,40656,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-030432,2020-12-03,4,,,,6043,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-032270,2020-11-27,4,,,,8315,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-032172,2020-11-25,4,,,,16113,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-029940,2020-11-24,4,,,,53787,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029932,2020-11-24,4,,,,6040,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029688,2020-11-20,4,,,,4511,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-031305,2020-11-17,4,,,,27222,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-029307,2020-11-17,4,,,,15971,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029296,2020-11-17,4,,,,14100,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029276,2020-11-17,4,,,,8945,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029265,2020-11-17,4,,,,9530,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029261,2020-11-17,4,,,,6708,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029257,2020-11-17,4,,,,7453,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029253,2020-11-17,4,,,,6733,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-029250,2020-11-17,4,,,,6711,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028651,2020-11-10,4,,,,5946,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028487,2020-11-09,4,,,,4328,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028201,2020-11-04,4,,,,5107,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028197,2020-11-04,4,,,,25720,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028193,2020-11-04,4,,,,4328,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028184,2020-11-04,4,,,,5197,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028158,2020-11-04,4,,,,4636,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028151,2020-11-04,4,,,,54832,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028144,2020-11-04,4,,,,54804,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028138,2020-11-04,4,,,,55308,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028134,2020-11-04,4,,,,54568,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028128,2020-11-04,4,,,,55568,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-028122,2020-11-04,4,,,,55559,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-028891,2020-10-21,4,,,,8561,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-026535,2020-10-05,4,,,,11801,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-026531,2020-10-05,4,,,,52349,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-025928,2020-09-30,4,,,,5292,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-025926,2020-09-30,4,,,,5540,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-025924,2020-09-30,4,,,,5530,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-025913,2020-09-30,4,,,,5504,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-025049,2020-09-14,4,,,,6539,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-024790,2020-09-09,4,,,,5495,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-024786,2020-09-09,4,,,,5519,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-024639,2020-09-02,4,,,,4374,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-024467,2020-08-31,4,,,,6040,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-023465,2020-08-26,4,,,,20045,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-024284,2020-08-26,4,,,,4507,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-022739,2020-08-18,4,,,,29208,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-023836,2020-08-18,4,,,,9690,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023831,2020-08-18,4,,,,14131,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023827,2020-08-18,4,,,,8945,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023824,2020-08-18,4,,,,8306,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023821,2020-08-18,4,,,,9561,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023818,2020-08-18,4,,,,4507,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-023259,2020-08-10,4,,,,5946,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-022930,2020-08-05,4,,,,48350,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-022905,2020-08-05,4,,,,55568,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-022891,2020-08-05,4,,,,54811,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-022887,2020-08-05,4,,,,55579,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-022872,2020-08-05,4,,,,5138,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-018375,2020-07-02,4,,,,31463,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-018371,2020-07-02,4,,,,54675,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-018367,2020-07-02,4,,,,4678,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-014321,2020-05-27,4,,,,16633,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-014027,2020-05-22,4,,,,13223,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-013603,2020-05-19,4,,,,31883,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-017253,2020-05-19,4,,,,13440,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-017245,2020-05-19,4,,,,19249,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-017229,2020-05-19,4,,,,14130,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-017210,2020-05-19,4,,,,4507,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-017204,2020-05-19,4,,,,9560,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-017198,2020-05-19,4,,,,7379,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-015946,2020-05-08,4,,,,5946,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-015940,2020-05-08,4,,,,4508,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-015670,2020-05-06,4,,,,5137,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-015668,2020-05-06,4,,,,4306,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-014076,2020-04-17,4,,,,6408,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-010405,2020-04-07,4,,,,4680,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-013168,2020-04-03,4,,,,34391,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-006953,2020-03-04,4,,,,4677,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-005756,2020-02-25,4,,,,20044,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-005753,2020-02-25,4,,,,6268,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-005183,2020-02-19,4,,,,52930,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-006607,2020-02-19,4,,,,38343,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006605,2020-02-19,4,,,,23604,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006603,2020-02-19,4,,,,14130,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006599,2020-02-19,4,,,,28487,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006595,2020-02-19,4,,,,17463,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006587,2020-02-19,4,,,,6692,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006568,2020-02-19,4,,,,6822,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-006565,2020-02-19,4,,,,6750,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-20-004907,2020-02-11,4,,,,4266,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-003658,2020-02-07,4,,,,53080,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-003505,2020-02-06,4,,,,47402,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-003503,2020-02-06,4,,,,58687,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-003834,2020-02-05,4,,,,17714,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-20-002855,2020-02-04,4,,,,8346,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-002849,2020-02-04,4,,,,41890,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-002843,2020-02-04,4,,,,57951,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-20-002831,2020-02-04,4,,,,58697,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-20-001164,2020-01-06,4,,,,4989,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-030277,2019-12-31,4,,,,6803,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-030177,2019-12-30,4,,,,8571,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-034283,2019-12-04,4,,,,4317,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033678,2019-11-25,4,,,,4510,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-027990,2019-11-22,4,,,,21999,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-027600,2019-11-19,4,,,,38052,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-033274,2019-11-19,4,,,,32033,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033267,2019-11-19,4,,,,28192,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033257,2019-11-19,4,,,,14130,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033253,2019-11-19,4,,,,22932,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033250,2019-11-19,4,,,,29337,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033247,2019-11-19,4,,,,6708,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033245,2019-11-19,4,,,,6706,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033238,2019-11-19,4,,,,6741,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-033234,2019-11-19,4,,,,6731,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-032752,2019-11-14,4,,,,6040,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-026347,2019-10-30,4,,,,4586,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-030288,2019-10-08,4,,,,4990,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-023653,2019-09-16,4,,,,15176,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-028286,2019-09-12,4,,,,5213,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-028283,2019-09-12,4,,,,5248,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-028280,2019-09-12,4,,,,5238,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-028276,2019-09-12,4,,,,5216,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-022852,2019-09-05,4,,,,24686,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-027798,2019-09-03,4,,,,28436,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-022560,2019-08-28,4,,,,30295,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-022335,2019-08-22,4,,,,18830,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-027254,2019-08-22,4,,,,4307,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0000899243-19-022080,2019-08-19,4,,,,41958,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001127602-19-027022,2019-08-19,4,,,,36981,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027018,2019-08-19,4,,,,14127,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027014,2019-08-19,4,,,,21810,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027009,2019-08-19,4,,,,34775,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027003,2019-08-19,4,,,,12906,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001127602-19-027000,2019-08-19,4,,,,6682,0,0,xslF345X03/form4.xml,PRIMARY DOCUMENT
0001018724-19-000085,2019-08-05,4,,,,50319,0,0,xslF345X03/wf-form4_156504122281502.xml,FORM 4
0001018724-19-000083,2019-08-05,4,,,,53626,0,0,xslF345X03/wf-form4_156504082729937.xml,FORM 4
0001018724-19-000079,2019-07-31,4,,,,21802,0,0,xslF345X03/wf-form4_156462152514345.xml,FORM 4
0001018724-19-000077,2019-07-31,4,,,,53462,0,0,xslF345X03/wf-form4_156462132875474.xml,FORM 4
0001018724-19-000075,2019-07-31,4,,,,54255,0,0,xslF345X03/wf-form4_156462105125520.xml,FORM 4
0001018724-19-000067,2019-07-12,4,,,,5364,0,0,xslF345X03/wf-form4_156297228708389.xml,FORM 4
0001018724-19-000065,2019-07-12,4,,,,4619,0,0,xslF345X03/wf-form4_156297190069473.xml,FORM 4
0000899243-19-014350,2019-05-22,4,,,,16879,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-014045,2019-05-17,4,,,,49763,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001018724-19-000059,2019-05-17,4,,,,40431,0,0,xslF345X03/wf-form4_155813188022466.xml,FORM 4
0001018724-19-000057,2019-05-17,4,,,,12922,0,0,xslF345X03/wf-form4_155813153325446.xml,FORM 4
0001018724-19-000055,2019-05-17,4,,,,6583,0,0,xslF345X03/wf-form4_155813118066611.xml,FORM 4
0001018724-19-000051,2019-05-17,4,,,,21515,0,0,xslF345X03/wf-form4_155813067082831.xml,FORM 4
0001018724-19-000049,2019-05-17,4,,,,14087,0,0,xslF345X03/wf-form4_155813037931156.xml,FORM 4
0001018724-19-000047,2019-05-17,4,,,,17277,0,0,xslF345X03/wf-form4_155813003168776.xml,FORM 4
0000899243-19-013816,2019-05-16,4,,,,14929,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-013070,2019-05-10,4,,,,22733,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-012053,2019-05-03,4,,,,26139,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-008885,2019-03-25,4,,,,26633,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001018724-19-000039,2019-03-04,4,,,,6264,0,0,xslF345X03/wf-form4_155174466397786.xml,FORM 4
0000899243-19-004903,2019-02-26,4,,,,13223,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0000899243-19-004734,2019-02-25,4,,,,24432,0,0,xslF345X03/doc4.xml,FORM 4 SUBMISSION
0001018724-19-000037,2019-02-25,4,,,,5453,0,0,xslF345X03/wf-form4_155113402252786.xml,FORM 4
0001018724-19-000033,2019-02-21,4,,,,6213,0,0,xslF345X03/wf-form4_155078876323812.xml,FORM 4
0001018724-19-000031,2019-02-20,4,,,,34334,0,0,xslF345X03/wf-form4_155070411852791.xml,FORM 4
0001018724-19-000030,2019-02-20,4,,,,26416,0,0,xslF345X03/wf-form4_155070408159447.xml,FORM 4
