Ticker,CIK,accessionNumber,xml_url
AMZN,0001018724,000101872424000136,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000136/xslF345X05/wk-form4_1724445739.xml
AMZN,0001018724,000101872424000134,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000134/xslF345X05/wk-form4_1724100148.xml
AMZN,0001018724,000101872424000132,https://www.sec.gov/Archives/edgar/data/0001018724/000101872424000132/xslF345X05/wk-form4_1722889834.xml
TSLA,0001318605,000177134025000001,https://www.sec.gov/Archives/edgar/data/0001318605/000177134025000001/xslF345X05/edgardoc.xml
TSLA,0001318605,000095017025003585,https://www.sec.gov/Archives/edgar/data/0001318605/000095017025003585/xslF345X05/ownership.xml
TSLA,0001318605,000095017024141705,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024141705/xslF345X05/ownership.xml
TSLA,0001318605,000149473124000002,https://www.sec.gov/Archives/edgar/data/0001318605/000149473124000002/xslF345X05/edgardoc.xml
TSLA,0001318605,000177134024000009,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000009/xslF345X05/edgardoc.xml
TSLA,0001318605,000095017024134264,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024134264/xslF345X05/ownership.xml
TSLA,0001318605,000177134024000008,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000008/xslF345X05/edgardoc.xml
TSLA,0001318605,000095017024133415,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024133415/xslF345X05/ownership.xml
TSLA,0001318605,000095017024128931,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024128931/xslF345X05/ownership.xml
TSLA,0001318605,000177134024000007,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000007/xslF345X05/edgardoc.xml
TSLA,0001318605,000095017024126580,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024126580/xslF345X05/ownership.xml
TSLA,0001318605,000149473124000001,https://www.sec.gov/Archives/edgar/data/0001318605/000149473124000001/xslF345X05/edgardoc.xml
TSLA,0001318605,000177134024000006,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000006/xslF345X05/edgardoc.xml
TSLA,0001318605,000177134024000005,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000005/xslF345X05/edgardoc.xml
TSLA,0001318605,000177134024000004,https://www.sec.gov/Archives/edgar/data/0001318605/000177134024000004/xslF345X05/edgardoc.xml
TSLA,0001318605,000197292824000003,https://www.sec.gov/Archives/edgar/data/0001318605/000197292824000003/xslF345X05/edgardoc.xml
TSLA,0001318605,000095017024087441,https://www.sec.gov/Archives/edgar/data/0001318605/000095017024087441/xslF345X05/ownership.xml
